ID	VALID	TRANSACTIONAL_PROFILE_CODE	TRANSACTIONAL_PROFILE_NAME	GLOBAL_PROFILE_CODE	GLOBAL_PROFILE_NAME	APPLICATION_CODE	APPLICATION_NAME	TRANSACTIONAL_PROFILE_RISK_LEVEL	GLOBAL_PROFILE_STATUS
18566	1	AT_CONSULTADETALLE_001	CONSULTADETALLE_001	01_PRE_SAD_004	BP PRESIDENCIA - PRESIDENCIA - SOPORTE ADMINISTRATIVO A (PRESIDENCIA)	RHDS	RHDS	MEDIO	ACTIVO
16554	1	AT_RYR_003	PERFIL: INGRESADOR RECLAMOS Y REQUERIMIENTOS	01_PRE_SAD_004	BP PRESIDENCIA - PRESIDENCIA - SOPORTE ADMINISTRATIVO A (PRESIDENCIA)	RYR	RYR	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_PRE_SAD_004	BP PRESIDENCIA - PRESIDENCIA - SOPORTE ADMINISTRATIVO A (PRESIDENCIA)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17636	1	AT_TAM_MANUAL_008	GRUPO: CONSULTADETALLE ROLES:	01_PRE_SAD_004	BP PRESIDENCIA - PRESIDENCIA - SOPORTE ADMINISTRATIVO A (PRESIDENCIA)	TAM_MANUAL	TAM_MANUAL	MEDIO	ACTIVO
16554	1	AT_RYR_003	PERFIL: INGRESADOR RECLAMOS Y REQUERIMIENTOS	01_PRE_SAD_005	BP PRESIDENCIA - PRESIDENCIA - SOPORTE ADMINISTRATIVO A (CONTRALORIA DEL DIRECTORIO)	RYR	RYR	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_PRE_SAD_005	BP PRESIDENCIA - PRESIDENCIA - SOPORTE ADMINISTRATIVO A (CONTRALORIA DEL DIRECTORIO)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17822	1	AT_TAM_MANUAL_194	GRUPO: DIRECCIONGENERAL ROLES: CON49,RDR88	01_PRE_SAD_005	BP PRESIDENCIA - PRESIDENCIA - SOPORTE ADMINISTRATIVO A (CONTRALORIA DEL DIRECTORIO)	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_RCE_GRC_001	BP RIESGO CREDITO EMPRESAS - GERENTE RIESGO CREDITO EMPRESAS	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
16130	1	AT_EBS_005	BP AP AUTORIZADOR ANTICIPOS IEXPENSES	01_RCE_GRC_001	BP RIESGO CREDITO EMPRESAS - GERENTE RIESGO CREDITO EMPRESAS	EBS	EBS	ALTO	ACTIVO
17109	1	AT_EBS_203	CF IP APROBADOR SOLICITUD DE COMPRA	01_RCE_GRC_001	BP RIESGO CREDITO EMPRESAS - GERENTE RIESGO CREDITO EMPRESAS	EBS	EBS	ALTO	ACTIVO
17547	1	AT_LOGIFLOW_094	ACCESO A LOGIFLOW 094	01_RCE_GRC_001	BP RIESGO CREDITO EMPRESAS - GERENTE RIESGO CREDITO EMPRESAS	LOGIFLOW	LOGIFLOW	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RCE_GRC_001	BP RIESGO CREDITO EMPRESAS - GERENTE RIESGO CREDITO EMPRESAS	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16296	1	AT_CREDITLENS_002	DESCRIPCION: PERFIL: CREDIT OPERATIONS	01_RCE_ORM_001	BP RIESGO CREDITO EMPRESAS - OFICIAL RIESGO MONITOREO EMPRESAS B	CREDITLENS	CREDITLENS	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RCE_ORM_001	BP RIESGO CREDITO EMPRESAS - OFICIAL RIESGO MONITOREO EMPRESAS B	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RCE_ORM_001	BP RIESGO CREDITO EMPRESAS - OFICIAL RIESGO MONITOREO EMPRESAS B	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17192	1	AT_CREDIFE_012	PERFIL: CRE-CREDITO-RESPONSABLE DE CREDITO	01_RCM_GJM_001	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - GERENTE - JEFE	CREDIFE	CREDIFE	BAJO	ACTIVO
16130	1	AT_EBS_005	BP AP AUTORIZADOR ANTICIPOS IEXPENSES	01_RCM_GJM_001	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - GERENTE - JEFE	EBS	EBS	ALTO	ACTIVO
16660	1	AT_HUMMINGBIRD_012	PERFIL: I_RIESGO_LEGAL_P	01_RCM_GJM_001	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - GERENTE - JEFE	HUMMINGBIRD	HUMMINGBIRD	BAJO	ACTIVO
16568	1	AT_LYNC_002	PERFIL: MESSENGER INTERNO PC_TO_PC ONLY	01_RCM_GJM_001	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - GERENTE - JEFE	LYNC	LYNC	BAJO	ACTIVO
18698	1	AT_RIESGOMICROFINANZAS_004	RIESGOMICROFINANZAS_004	01_RCM_GJM_001	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - GERENTE - JEFE	RHDS	RHDS	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RCM_GJM_001	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - GERENTE - JEFE	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RCM_GJM_001	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - GERENTE - JEFE	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17825	1	AT_TAM_MANUAL_197	GRUPO: RIESGOMICROFINANZAS ROLES: CON49,RDR88	01_RCM_GJM_001	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - GERENTE - JEFE	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_RCM_ORM_002	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - OFICIAL RIESGO A Y B (SFI - ANALISTA DE CREDITO)	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
16660	1	AT_HUMMINGBIRD_012	PERFIL: I_RIESGO_LEGAL_P	01_RCM_ORM_002	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - OFICIAL RIESGO A Y B (SFI - ANALISTA DE CREDITO)	HUMMINGBIRD	HUMMINGBIRD	BAJO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RCM_ORM_002	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - OFICIAL RIESGO A Y B (SFI - ANALISTA DE CREDITO)	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RCM_ORM_002	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - OFICIAL RIESGO A Y B (SFI - ANALISTA DE CREDITO)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_RCM_ORM_003	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - OFICIAL RIESGO MICROFINANZAS B	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RCM_ORM_003	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - OFICIAL RIESGO MICROFINANZAS B	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RCM_ORM_003	BP RIESGO CREDITO MICROFINANZAS - RIESGO CREDITO MICROFINANZAS - OFICIAL RIESGO MICROFINANZAS B	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18363	1	AT_BANCS_CAP-03 USER TYPE-23	BANCS_CAP-03 USER TYPE-23	01_RCM_ORM_005	BP RIESGO CREDITO MICROFINANZAS-OFICIAL RIESGO MICROFINANZAS B(SFI-OFICIAL DE RIESGOS-CONSULTAS BAN)	BANCS	BANCS	BAJO	ACTIVO
17184	1	AT_CREDIFE_011	PERFIL: CRE-CREDITO-OFICIAL DE RIESGOS	01_RCM_ORM_005	BP RIESGO CREDITO MICROFINANZAS-OFICIAL RIESGO MICROFINANZAS B(SFI-OFICIAL DE RIESGOS-CONSULTAS BAN)	CREDIFE	CREDIFE	BAJO	ACTIVO
16866	1	AT_PLSQL_LOGINS21_004	PROFILE: PRF_CREDIFE	01_RCM_ORM_005	BP RIESGO CREDITO MICROFINANZAS-OFICIAL RIESGO MICROFINANZAS B(SFI-OFICIAL DE RIESGOS-CONSULTAS BAN)	PLSQL	PLSQL	ALTO	ACTIVO
19608	1	AT_RED_EXC_831	ACCESO A RED Y CORREO	01_RCM_ORM_005	BP RIESGO CREDITO MICROFINANZAS-OFICIAL RIESGO MICROFINANZAS B(SFI-OFICIAL DE RIESGOS-CONSULTAS BAN)	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16909	1	AT_SAS_051	PERFIL: ASIGNAR EN SAS_GRP: USUARIOS RIESGO	01_RCM_ORM_005	BP RIESGO CREDITO MICROFINANZAS-OFICIAL RIESGO MICROFINANZAS B(SFI-OFICIAL DE RIESGOS-CONSULTAS BAN)	SAS	SAS	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RCM_ORM_005	BP RIESGO CREDITO MICROFINANZAS-OFICIAL RIESGO MICROFINANZAS B(SFI-OFICIAL DE RIESGOS-CONSULTAS BAN)	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RCM_ORM_005	BP RIESGO CREDITO MICROFINANZAS-OFICIAL RIESGO MICROFINANZAS B(SFI-OFICIAL DE RIESGOS-CONSULTAS BAN)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18512	1	AT_ADMINRIESGOMONITOREO_001	ADMINRIESGOMONITOREO_001	01_RIE_AAM_008	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO ANALISIS Y MODELAMIENTO	RHDS	RHDS	MEDIO	ACTIVO
18380	1	AT_BANCS_CAP-03 USER TYPE-85	BANCS_CAP-03 USER TYPE-85	01_RIE_AAM_008	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO ANALISIS Y MODELAMIENTO	BANCS	BANCS	ALTO	ACTIVO
18251	1	AT_BPRRRC03	RIESGO Y RECUPERACION - RIESGO PERSONAS - ANALISIS DE TARJETAS	01_RIE_AAM_008	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO ANALISIS Y MODELAMIENTO	PPRD	PPRD	ALTO	ACTIVO
17195	1	AT_POSTGRES_001	PERFIL: ROLE: CONNECT	01_RIE_AAM_008	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO ANALISIS Y MODELAMIENTO	POSTGRES	POSTGRES	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RIE_AAM_008	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO ANALISIS Y MODELAMIENTO	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RIE_AAM_008	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO ANALISIS Y MODELAMIENTO	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RIE_AMB_005	BP RIESGO - GESTION Y MONITOREO RIESGO EMPRESAS - OFICIAL RIESGO MONITOREO EMPRESAS B BPM POOL	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RIE_AMB_005	BP RIESGO - GESTION Y MONITOREO RIESGO EMPRESAS - OFICIAL RIESGO MONITOREO EMPRESAS B BPM POOL	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
18512	1	AT_ADMINRIESGOMONITOREO_001	ADMINRIESGOMONITOREO_001	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	RHDS	RHDS	MEDIO	ACTIVO
18463	1	AT_BANCS_CAP-05 USER TYPE-85	BANCS_CAP-05 USER TYPE-85	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	BANCS	BANCS	ALTO	ACTIVO
18251	1	AT_BPRRRC03	RIESGO Y RECUPERACION - RIESGO PERSONAS - ANALISIS DE TARJETAS	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	PPRD	PPRD	ALTO	ACTIVO
17198	1	AT_DETECTID_003	PERFIL: CONTROL_MONITOREO	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	DETECTID	DETECTID	ALTO	ACTIVO
16059	1	AT_EASYPAGOS_131	SERVICIO: TODO MENOS EL SERVICIO DE ROLES DE PAGO DE BANCO PICHINCHA	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	EASYPAGOS	EASYPAGOS	ALTO	ACTIVO
16657	1	AT_SENTINEL_012	MONITOREO_ANALISTA_CONSULTAS	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	SENTINEL	SENTINEL	BAJO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	TALLA	TALLA	BAJO	ACTIVO
17550	1	AT_LOGIFLOW_097	ACCESO A LOGIFLOW 097	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	LOGIFLOW	LOGIFLOW	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RIE_AMC_006	BP RIESGO - RIESGO MONITOREO CANALES - ANALISTA RIESGO MONITOREO CANALES	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
16213	1	AT_ARCHIVODIGITAL_004	PERFIL: CUSTODIA_IMPRESION	01_RIE_ARA_001	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B	ARCHIVODIGITAL	ARCHIVODIGITAL	BAJO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_RIE_ARA_001	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RIE_ARA_001	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RIE_ARA_001	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17828	1	AT_TAM_MANUAL_200	GRUPO: CONSULTACLIENTES ROLES: TAV44,TAV55,CON49,GAG84,RSP82,ADC65,OAV54	01_RIE_ARA_001	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B	TAM_MANUAL	TAM_MANUAL	MEDIO	ACTIVO
16213	1	AT_ARCHIVODIGITAL_004	PERFIL: CUSTODIA_IMPRESION	01_RIE_ARA_001_TEMP	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B - TEMP	ARCHIVODIGITAL	ARCHIVODIGITAL	BAJO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_RIE_ARA_001_TEMP	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B - TEMP	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RIE_ARA_001_TEMP	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B - TEMP	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RIE_ARA_001_TEMP	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B - TEMP	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17828	1	AT_TAM_MANUAL_200	GRUPO: CONSULTACLIENTES ROLES: TAV44,TAV55,CON49,GAG84,RSP82,ADC65,OAV54	01_RIE_ARA_001_TEMP	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS Y SOPORTE ADMINISTRATIVO B - TEMP	TAM_MANUAL	TAM_MANUAL	MEDIO	ACTIVO
16213	1	AT_ARCHIVODIGITAL_004	PERFIL: CUSTODIA_IMPRESION	01_RIE_ARA_002	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS ADMINISTRADOR DE AVALUOS LOGIFLOW	ARCHIVODIGITAL	ARCHIVODIGITAL	BAJO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_RIE_ARA_002	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS ADMINISTRADOR DE AVALUOS LOGIFLOW	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
19256	1	AT_RED_EXC_1327	ACCESO A RED Y CORREO	01_RIE_ARA_002	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS ADMINISTRADOR DE AVALUOS LOGIFLOW	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RIE_ARA_002	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS ADMINISTRADOR DE AVALUOS LOGIFLOW	TALLA	TALLA	BAJO	ACTIVO
17553	1	AT_LOGIFLOW_100	ACCESO A LOGIFLOW 100	01_RIE_ARA_002	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS ADMINISTRADOR DE AVALUOS LOGIFLOW	LOGIFLOW	LOGIFLOW	ALTO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RIE_ARA_002	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS ADMINISTRADOR DE AVALUOS LOGIFLOW	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17828	1	AT_TAM_MANUAL_200	GRUPO: CONSULTACLIENTES ROLES: TAV44,TAV55,CON49,GAG84,RSP82,ADC65,OAV54	01_RIE_ARA_002	BP RIESGO - RIESGO AVALUOS - ANALISTA RIESGO AVALUOS ADMINISTRADOR DE AVALUOS LOGIFLOW	TAM_MANUAL	TAM_MANUAL	MEDIO	ACTIVO
18509	1	AT_ADMINRIESGOANALISISBURO_003	ADMINRIESGOANALISISBURO_003	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	RHDS	RHDS	MEDIO	ACTIVO
16213	1	AT_ARCHIVODIGITAL_004	PERFIL: CUSTODIA_IMPRESION	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	ARCHIVODIGITAL	ARCHIVODIGITAL	BAJO	ACTIVO
18360	1	AT_BANCS_CAP-03 USER TYPE-03	BANCS_CAP-03 USER TYPE-03	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	BANCS	BANCS	BAJO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
17052	1	AT_HUMMINGBIRD_009	PERFIL: I_FRONT_OPERATIVO	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	HUMMINGBIRD	HUMMINGBIRD	BAJO	ACTIVO
16568	1	AT_LYNC_002	PERFIL: MESSENGER INTERNO PC_TO_PC ONLY	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	LYNC	LYNC	BAJO	ACTIVO
19479	1	AT_RED_EXC_996	ACCESO A RED Y CORREO	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	AD	ACTIVE DIRECTORY	ALTO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17819	1	AT_TAM_MANUAL_191	GRUPO: ADMINRIESGOANALISISBURO ROLES: CON49	01_RIE_ARA_007	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (MODELO PES - APROBADOR)	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
18509	1	AT_ADMINRIESGOANALISISBURO_003	ADMINRIESGOANALISISBURO_003	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	RHDS	RHDS	MEDIO	ACTIVO
16213	1	AT_ARCHIVODIGITAL_004	PERFIL: CUSTODIA_IMPRESION	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	ARCHIVODIGITAL	ARCHIVODIGITAL	BAJO	ACTIVO
18360	1	AT_BANCS_CAP-03 USER TYPE-03	BANCS_CAP-03 USER TYPE-03	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	BANCS	BANCS	BAJO	ACTIVO
16027	1	AT_DISPOSITIVOSREMOVIBLES_003	PERFIL: HABILITAR_USB	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	DISPOSITIVOSREMOVIBLES	DISPOSITIVOSREMOVIBLES	MEDIO	ACTIVO
17052	1	AT_HUMMINGBIRD_009	PERFIL: I_FRONT_OPERATIVO	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	HUMMINGBIRD	HUMMINGBIRD	BAJO	ACTIVO
16568	1	AT_LYNC_002	PERFIL: MESSENGER INTERNO PC_TO_PC ONLY	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	LYNC	LYNC	BAJO	ACTIVO
16036	1	AT_TALLA_003	PERFIL: TALLA_LNC CELULAR_10_MIN_NIVEL_3	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	TALLA	TALLA	BAJO	ACTIVO
17453	1	AT_EXCH_MANUAL_001	PERFIL:COLOCR EL TIER QUE CORRESPONDA EN EXCHANGE	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	EXCH_MANUAL	EXCH_MANUAL	BAJO	ACTIVO
17819	1	AT_TAM_MANUAL_191	GRUPO: ADMINRIESGOANALISISBURO ROLES: CON49	01_RIE_ARA_008	BP RIESGO - RIESGO CREDITO EMPRESAS - ANALISTA RIESGO A Y B (LOGIFLOW - VISADOR)	TAM_MANUAL	TAM_MANUAL	ALTO	ACTIVO
16213	1	AT_ARCHIVODIGITAL_004	PERFIL: CUSTODIA_IMPRESION	01_RIE_ARA_013	BP RIESGO - RIESGO CREDITO PERSONAS - ANALISTA RIESGO CREDITO PERSONAS A Y B	ARCHIVODIGITAL	ARCHIVODIGITAL	BAJO	ACTIVO
17201	1	AT_PIVI_063	PERFIL: BPRRPGRCPA	01_RIE_ARA_013	BP RIESGO - RIESGO CREDITO PERSONAS - ANALISTA RIESGO CREDITO PERSONAS A Y B	PIVI	PIVI	ALTO	ACTIVO
16880	1	AT_SOS_012	PERFIL: BPRRCR01 SOS (MODELO PES) RIESGO Y RECUPERACION - OFICIAL DE RIESGO ( APROBADOR PES )	01_RIE_ARA_013	BP RIESGO - RIESGO CREDITO PERSONAS - ANALISTA RIESGO CREDITO PERSONAS A Y B	SOS	SOS	BAJO	ACTIVO
