ID	VALID	TRANSACTIONAL_PROFILE_CODE	TRANSACTIONAL_PROFILE_NAME	APPLICATION_CODE	APPLICATION_NAME	APPLICATION_AUTOMATIC	RISK_LEVEL	COMMENTS	FIELD_NAME	STATUS
19136	1	AT_RED_EXC_1370	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19136	1	AT_RED_EXC_1370	ACCESO A RED	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19137	1	AT_RED_EXC_1366	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19138	1	AT_RED_EXC_1369	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19139	1	AT_RED_EXC_1365	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19140	1	AT_RED_EXC_1368	PERFIL BASICO RED Y CORREO CLAVE NO EXPIRA	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19141	1	AT_RED_EXC_1367	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19142	1	AT_RED_EXC_1384	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19143	1	AT_RED_EXC_1364	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19144	1	AT_RED_EXC_1363	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19145	1	AT_RED_EXC_1362	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19146	1	AT_RED_EXC_1361	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_CHANGE_PASSWORD_FIRST_TIME	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SHOULD_NOT_CHANGE_PASSWORD	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		SIP	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_HOME_DIRECTORY	ACTIVO
19147	1	AT_RED_EXC_1360	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		TERMINAL_SERVICES_PROFILE	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACCOUNT_CONTAINER	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ACTIVATE_MAIL	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		ALLOW_LOGON_TO_TERMINAL_SERVER	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		CONNECT_FOLLOWING_DRIVE	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_ACTIVE_SYNC	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		EXCHANGE_ADVANCED_OWA	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		GROUP_AD	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		MAILBOX_TYPE	ACTIVO
19148	1	AT_RED_EXC_1359	ACCESO A RED Y CORREO	AD	ACTIVE DIRECTORY	1	ALTO		PASSWORD_NOT_EXPIRE	ACTIVO
